K8S-00001 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00956 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00957 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00958 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00959 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00960 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00961 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00962 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00963 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00964 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00965 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00966 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00967 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00968 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00969 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00970 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00971 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00972 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00973 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00974 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00975 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00976 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00977 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00978 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00979 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00980 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00981 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00982 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00983 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00984 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00985 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00986 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00987 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00988 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00989 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00990 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00991 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00992 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00993 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00994 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00995 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00996 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00997 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00998 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00999 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01000 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01001 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01002 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01003 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01004 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01005 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01006 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01007 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01008 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01009 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01010 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01011 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01012 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01013 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01014 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01015 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01016 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01017 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01018 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01019 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01020 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01021 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01022 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01023 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01024 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01025 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01026 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01027 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01028 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01029 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01030 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01031 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01032 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01033 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01034 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01035 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01036 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01037 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01038 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01039 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01040 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01041 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01042 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01043 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01044 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01045 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01046 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01047 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01048 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01049 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01050 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01051 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01052 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01053 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01054 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01055 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01056 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01057 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01058 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01059 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01060 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01061 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01062 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01063 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01064 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01065 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01066 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01067 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01068 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01069 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01070 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01071 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01072 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01073 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01074 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01075 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01076 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01077 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01078 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01079 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01080 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01081 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01082 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01083 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01084 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01085 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01086 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01087 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01088 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01089 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01090 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01091 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01092 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01093 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01094 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01095 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01096 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01097 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01098 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01099 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01100 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01101 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01102 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01103 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01104 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01105 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01106 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01107 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01108 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01109 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01110 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01111 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01112 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01113 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01114 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01115 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01116 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01117 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01118 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01119 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01120 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01121 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01122 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01123 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-01124 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-01125 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
